video_id,title,description,link,city,cleaned_title,cleaned_description
dWlRyYtf1Iw,LONDON Food Guide | 15 Great Places to Eat!,"LONDONTOWN LONDONTOWN! As the famous quote goes ""When a man is tired of London, he is tired of life for there is in ...",https://www.youtube.com/watch?v=dWlRyYtf1Iw,London,LONDON Food Guide 15 Great Places to Eat,LONDONTOWN LONDONTOWN As the famous quote goes When a man is tired of London he is tired of life for there is in
GA3pkHdJNlc,You HAVE TO visit these top restaurants in London | 30 places to eat in London before you die!,A look at 30 of the top restaurants in London right now curated by London food Instagrammers. Whether you're a born and raised ...,https://www.youtube.com/watch?v=GA3pkHdJNlc,London,You HAVE TO visit these top restaurants in London 30 places to eat in London before you die,A look at 30 of the top restaurants in London right now curated by London food Instagrammers Whether youre a born and raised
gz_W17zydQ8,20 Best Restaurants in London - Must Eat Places in London,"london #besthotels #toprestaurants Hungry for a culinary adventure? Well, prepare your taste buds for a gastronomic ...",https://www.youtube.com/watch?v=gz_W17zydQ8,London,20 Best Restaurants in London Must Eat Places in London,london besthotels toprestaurants Hungry for a culinary adventure Well prepare your taste buds for a gastronomic
J93h-Nkhomc,"LONDON FOOD VLOG 🇬🇧 | places to eat, favourite hidden gems, notting hill, shoreditch, best bars 🍸","Another trip to London means another trip back to somewhere I used to call home. In this vlog, I planned to try out a bunch of new ...",https://www.youtube.com/watch?v=J93h-Nkhomc,London,LONDON FOOD VLOG places to eat favourite hidden gems notting hill shoreditch best bars,Another trip to London means another trip back to somewhere I used to call home In this vlog I planned to try out a bunch of new
2PHo0WQzCuQ,London: The Best Place for Beer &amp; French Cuisine | Restaurant Rivals: Irvine vs. Taffer | discovery+,"About Restaurant Rivals: Two of the biggest titans in the restaurant rescue game, Chef Robert Irvine and entrepreneur Jon Taffer, ...",https://www.youtube.com/watch?v=2PHo0WQzCuQ,London,London The Best Place for Beer amp French Cuisine Restaurant Rivals Irvine vs Taffer discovery,About Restaurant Rivals Two of the biggest titans in the restaurant rescue game Chef Robert Irvine and entrepreneur Jon Taffer
qOMikKh1pEM,Epic London Food Tour 🇬🇧 Best Restaurants in London | What &amp; Where to Eat in London,Want to know the best food in London? We've got you covered in this video. From the best breakfast in London to lunch and ...,https://www.youtube.com/watch?v=qOMikKh1pEM,London,Epic London Food Tour Best Restaurants in London What amp Where to Eat in London,Want to know the best food in London Weve got you covered in this video From the best breakfast in London to lunch and
B4Q48_HN5AY,Ben Tish - Why I Walked Out on &#39;Bully&#39; Marcus Wareing &amp; Why I&#39;ll Never Return To My Restaurant!,"Today we're joined by a proper legend of the industry in multi-award winning chef and cookbook writer Ben Tish, who takes us ...",https://www.youtube.com/watch?v=B4Q48_HN5AY,London,Ben Tish Why I Walked Out on 39Bully39 Marcus Wareing amp Why I39ll Never Return To My Restaurant,Today were joined by a proper legend of the industry in multiaward winning chef and cookbook writer Ben Tish who takes us
TKVWeZaMKWc,"Top 10 Places to Have Dinner in London | Best Restaurants, Food, and Dining Guide","Welcome to our long-form video exploring the top 10 places to have dinner in London, where we uncover the city's most ...",https://www.youtube.com/watch?v=TKVWeZaMKWc,London,Top 10 Places to Have Dinner in London Best Restaurants Food and Dining Guide,Welcome to our longform video exploring the top 10 places to have dinner in London where we uncover the citys most
chtf89Y2c3o,9 Can’t Miss London Food Experiences (and the best restaurants to find them),"In the spirit of making every meal count when you travel, here are the can't-miss London food experiences. Sure you can get curry, ...",https://www.youtube.com/watch?v=chtf89Y2c3o,London,9 Cant Miss London Food Experiences and the best restaurants to find them,In the spirit of making every meal count when you travel here are the cantmiss London food experiences Sure you can get curry
yCCyJD7cVKU,32 Places You Need To Eat At In London | The Ultimate List,"We've compiled a list of 32 places you should eat at in London. From breakfast spots to delicious dining, and sweet treats to street ...",https://www.youtube.com/watch?v=yCCyJD7cVKU,London,32 Places You Need To Eat At In London The Ultimate List,Weve compiled a list of 32 places you should eat at in London From breakfast spots to delicious dining and sweet treats to street
M2N0BTbfQYU,"The Very Best Restaurants in London, England",Check out excursions you can do on your trip at the link below: https://www.viator.com/London/d737-ttd Did you know that there ...,https://www.youtube.com/watch?v=M2N0BTbfQYU,London,The Very Best Restaurants in London England,Check out excursions you can do on your trip at the link below Did you know that there
ZT0YQCCkkN4,"LONDON TRAVEL GUIDE | Top Things to do, Best Restaurants &amp; Hidden Gems..",GetYourGuide Links: The Shard ...,https://www.youtube.com/watch?v=ZT0YQCCkkN4,London,LONDON TRAVEL GUIDE Top Things to do Best Restaurants amp Hidden Gems,GetYourGuide Links The Shard
51OG3TZ5qvI,"The Top 10 BEST Restaurants in London, UK (2023) // UPDATE","For travel enthusiasts and life connoisseurs, who want to splurge and enjoy the good life, here are our recommendations on ...",https://www.youtube.com/watch?v=51OG3TZ5qvI,London,The Top 10 BEST Restaurants in London UK 2023 UPDATE,For travel enthusiasts and life connoisseurs who want to splurge and enjoy the good life here are our recommendations on
YCeTBUKHVek,The 5 BEST Places to Eat in London!,All these places are quick and convenient. Plus good value too! Would love to know your suggestions too! Want more London ...,https://www.youtube.com/watch?v=YCeTBUKHVek,London,The 5 BEST Places to Eat in London,All these places are quick and convenient Plus good value too Would love to know your suggestions too Want more London
8nGnn6CfG_M,British Dishes You MUST Try in London 2023 (Part 1),British food has a bad reputation but guess what? It's not like that anymore if you know where to go. In this video Jessica Dante is ...,https://www.youtube.com/watch?v=8nGnn6CfG_M,London,British Dishes You MUST Try in London 2023 Part 1,British food has a bad reputation but guess what Its not like that anymore if you know where to go In this video Jessica Dante is
V72ZgBdrEF0,Top 5 Most Historic London Restaurants,Here are the oldest and most famous London restaurants that I love to visit! These beautiful establishments each have their own ...,https://www.youtube.com/watch?v=V72ZgBdrEF0,London,Top 5 Most Historic London Restaurants,Here are the oldest and most famous London restaurants that I love to visit These beautiful establishments each have their own
TIqIiTKm6e0,LONDON: Top 10 Restaurants 2023,London is a bustling city and a foodies paradise with tons of restaurants to pick from! In this video we will show you our pick for the ...,https://www.youtube.com/watch?v=TIqIiTKm6e0,London,LONDON Top 10 Restaurants 2023,London is a bustling city and a foodies paradise with tons of restaurants to pick from In this video we will show you our pick for the
e8vzDU7KdnQ,BEST OF BRITISH FOOD AT BOROUGH MARKET #boroughmarket #london,,https://www.youtube.com/watch?v=e8vzDU7KdnQ,London,BEST OF BRITISH FOOD AT BOROUGH MARKET boroughmarket london,
Cx9gZlp1LBs,LONDON | The Best RESTAURANTS,The 10 Best RESTAURANTS In LONDON In this video we are looking into The 10 Best RESTAURANTS In LONDON LONDON is ...,https://www.youtube.com/watch?v=Cx9gZlp1LBs,London,LONDON The Best RESTAURANTS,The 10 Best RESTAURANTS In LONDON In this video we are looking into The 10 Best RESTAURANTS In LONDON LONDON is
OCC_gGoM2cU,Best restaurants In LONDON with Michelin Stars,,https://www.youtube.com/watch?v=OCC_gGoM2cU,London,Best restaurants In LONDON with Michelin Stars,
laa9JmR76gk,BEST LONDON RESTAURANTS WITH A VIEW (2024),"Who doesn't want to eat in a skyline London restaurant overlooking the city?Best London Restaurants with a view, the locations, ...",https://www.youtube.com/watch?v=laa9JmR76gk,London,BEST LONDON RESTAURANTS WITH A VIEW 2024,Who doesnt want to eat in a skyline London restaurant overlooking the cityBest London Restaurants with a view the locations
H1nsd2t2CAM,5 Cheap Eats in London Worth Your Money 🍽  | Love and London,Hey I don't mind spending good money on good food but I also love finding London's best cheap eats. If you want to an affordable ...,https://www.youtube.com/watch?v=H1nsd2t2CAM,London,5 Cheap Eats in London Worth Your Money Love and London,Hey I dont mind spending good money on good food but I also love finding Londons best cheap eats If you want to an affordable
uDsR7HzuLGQ,4 LONDON DATE SPOTS ft. Underrated Local Restaurants,Got a first date? An anniversary? Meal with an ex? Or just catchin up with a pal? We have you covered with 4 great restaurants in ...,https://www.youtube.com/watch?v=uDsR7HzuLGQ,London,4 LONDON DATE SPOTS ft Underrated Local Restaurants,Got a first date An anniversary Meal with an ex Or just catchin up with a pal We have you covered with 4 great restaurants in
bU3CGgOs7c8,48 hours of EATING everything in LONDON! (Epic Food Guide),"Here's how I ATE my way through London trying viral food, seeking out amazing views and visiting bucket list spots. My best friend ...",https://www.youtube.com/watch?v=bU3CGgOs7c8,London,48 hours of EATING everything in LONDON Epic Food Guide,Heres how I ATE my way through London trying viral food seeking out amazing views and visiting bucket list spots My best friend
6dzoofWOmog,Dining at UK&#39;s Best Restaurant,"Today we are heading to Cumbria, in North West England. Join us for 15 courses at L'Enclume, which is located in a small sleepy ...",https://www.youtube.com/watch?v=6dzoofWOmog,London,Dining at UK39s Best Restaurant,Today we are heading to Cumbria in North West England Join us for 15 courses at LEnclume which is located in a small sleepy
7MNS4LB1M8U,Trying British food as a non-British - PIE AND MASH,,https://www.youtube.com/watch?v=7MNS4LB1M8U,London,Trying British food as a nonBritish PIE AND MASH,
mCCHCiBI70M,We find the 3 Best Indian Restaurants in London,"3 of the absolute best Indian restaurants in London. Featuring a high end spot, a very affordable joint and a wild card as we ...",https://www.youtube.com/watch?v=mCCHCiBI70M,London,We find the 3 Best Indian Restaurants in London,3 of the absolute best Indian restaurants in London Featuring a high end spot a very affordable joint and a wild card as we
AfOFZa-cz0U,The BEST Restaurants In London,"If you'd like to work with us, email the studio on workwithfellas@fellasstudios.com Join Fellas Loaded: ...",https://www.youtube.com/watch?v=AfOFZa-cz0U,London,The BEST Restaurants In London,If youd like to work with us email the studio on workwithfellasfellasstudioscom Join Fellas Loaded
iIes8pQWSFQ,Top 10 Things to Eat in London: Best British Food | SAM THE COOKING GUY 4K,"Top 10 things to eat in London - including best english breakfast, fish & chips, scotch egg, & more... SHOP MY PRODUCTS ...",https://www.youtube.com/watch?v=iIes8pQWSFQ,London,Top 10 Things to Eat in London Best British Food SAM THE COOKING GUY 4K,Top 10 things to eat in London including best english breakfast fish chips scotch egg more SHOP MY PRODUCTS
hHs0GMtKI5Y,The 10 Most Expensive Restaurants In London,The most expensive restaurants in London provide their diners with the finest foods to satisfy their tastebuds and the dishes come ...,https://www.youtube.com/watch?v=hHs0GMtKI5Y,London,The 10 Most Expensive Restaurants In London,The most expensive restaurants in London provide their diners with the finest foods to satisfy their tastebuds and the dishes come
N_V33xRfysI,Camden market things to eat! #camdenmarket #foodie #streetfood #london,,https://www.youtube.com/watch?v=N_V33xRfysI,London,Camden market things to eat camdenmarket foodie streetfood london,
N05WoZlW2J8,8 Of The Best And Hottest Restaurants In London Right Now | Jetset Times,"For booking your stay, check out Vrbo: https://vrbo.tp.st/g7Ri36hK If there's one city with no shortage of world-class dining options, ...",https://www.youtube.com/watch?v=N05WoZlW2J8,London,8 Of The Best And Hottest Restaurants In London Right Now Jetset Times,For booking your stay check out Vrbo If theres one city with no shortage of worldclass dining options
49FMhZDeV1k,The Best British Food we’ve ever had! (ft. Sorted’s Chef),Today chef Ben from Sorted Food introduces us to some mind-blowingly good British food! Go check out their channel: ...,https://www.youtube.com/watch?v=49FMhZDeV1k,London,The Best British Food weve ever had ft Sorteds Chef,Today chef Ben from Sorted Food introduces us to some mindblowingly good British food Go check out their channel
vTM-eTbKrwI,"The Top 10 Best Restaurants in London, UK (2023)","So now you are in London but need a nice spot to eat? Well, check this video out about the top 10 best restaurants in London, UK!",https://www.youtube.com/watch?v=vTM-eTbKrwI,London,The Top 10 Best Restaurants in London UK 2023,So now you are in London but need a nice spot to eat Well check this video out about the top 10 best restaurants in London UK
sRg33njusrU,Is This London&#39;s BEST Restaurant?,Subscribe: https://tinyurl.com/swydjazp | Website: https://www.FoodReviewClub.co.uk/ Follow Food Review Club Instagram: ...,https://www.youtube.com/watch?v=sRg33njusrU,London,Is This London39s BEST Restaurant,Subscribe Website Follow Food Review Club Instagram
LkG5ohkjD3g,Buffets are scamming you 😳,shorts.,https://www.youtube.com/watch?v=LkG5ohkjD3g,London,Buffets are scamming you,shorts
uQv_2pTxddA,Finding The Best Curry House In London | Food Tours | Insider Food,"""Food Wars"" hosts Harry Kersh and Joe Avella travel across London to find the best curry house in the city. They'll be visiting four ...",https://www.youtube.com/watch?v=uQv_2pTxddA,London,Finding The Best Curry House In London Food Tours Insider Food,Food Wars hosts Harry Kersh and Joe Avella travel across London to find the best curry house in the city Theyll be visiting four
a6sx9OCMEpw,Are These London&#39;s Best Italian Restaurants? Our Top 4!,"A selection of the absolute best Italian restaurants in London. Pizza, Pasta, Cured meats and Wine - does it get any better!? This is ...",https://www.youtube.com/watch?v=a6sx9OCMEpw,London,Are These London39s Best Italian Restaurants Our Top 4,A selection of the absolute best Italian restaurants in London Pizza Pasta Cured meats and Wine does it get any better This is
